Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
455.1220,0.0017,0.0497,0.0001

456.1220,0.0017,0.0636,0.0001

457.1220,0.0017,0.0506,0.0001

458.1220,0.0017,0.0520,0.0001

459.1220,0.0017,0.0578,0.0001

460.1220,0.0017,0.0574,0.0001

461.1220,0.0017,0.0677,0.0001

462.1220,0.0017,0.0642,0.0001

463.1220,0.0017,0.0588,0.0001

464.1220,0.0017,0.0579,0.0001

465.1220,0.0017,0.0692,0.0001

466.1220,0.0017,0.0625,0.0001

467.1220,0.0017,0.0576,0.0001

468.1220,0.0017,0.0520,0.0001

469.1220,0.0017,0.0554,0.0001

470.1220,0.0017,0.0539,0.0001

471.1220,0.0017,0.0597,0.0001

472.1230,0.0017,0.0571,0.0001

473.1220,0.0017,0.0625,0.0001

474.1220,0.0017,0.0564,0.0001

475.1220,0.0017,0.0626,0.0001

476.1230,0.0017,0.0663,0.0001

477.1220,0.0017,0.0562,0.0001

478.1230,0.0017,0.0609,0.0001

479.1230,0.0017,0.0513,0.0001

480.1220,0.0017,0.0558,0.0001

481.1230,0.0017,0.0608,0.0001

482.1220,0.0017,0.0466,0.0001

483.1230,0.0017,0.0531,0.0001

484.1220,0.0017,0.0593,0.0001

485.1230,0.0017,0.0568,0.0001

486.1220,0.0017,0.0513,0.0001

487.1220,0.0017,0.0505,0.0001

488.1220,0.0017,0.0561,0.0001

489.1220,0.0017,0.0592,0.0001

490.1220,0.0017,0.0604,0.0001

491.1220,0.0017,0.0731,0.0001

492.1220,0.0017,0.0441,0.0001

493.1230,0.0017,0.0576,0.0001

494.1220,0.0017,0.0542,0.0001

495.1220,0.0017,0.0549,0.0001

496.1220,0.0017,0.0576,0.0001

497.1220,0.0017,0.0362,0.0001

498.1220,0.0017,0.0504,0.0001

499.1230,0.0017,0.0497,0.0001

500.1230,0.0017,0.0523,0.0001

501.1220,0.0017,0.0536,0.0001

502.1220,0.0017,0.0415,0.0001

503.1230,0.0017,0.0503,0.0001

504.1220,0.0017,0.0521,0.0001

505.1230,0.0017,0.0603,0.0001

506.1220,0.0017,0.0591,0.0001

507.1220,0.0017,0.0640,0.0001

508.1220,0.0017,0.0693,0.0001

509.1220,0.0017,0.0523,0.0001

510.1220,0.0017,0.0536,0.0001

511.1220,0.0017,0.0520,0.0001

512.1220,0.0017,0.0596,0.0001

513.1220,0.0017,0.0581,0.0001

514.1220,0.0017,0.0552,0.0001

515.1230,0.0017,0.0611,0.0001

516.1220,0.0017,0.0554,0.0001

517.1220,0.0017,0.0512,0.0001

518.1220,0.0017,0.0482,0.0001

519.1220,0.0017,0.0592,0.0001

520.1220,0.0017,0.0583,0.0001

521.1220,0.0017,0.0596,0.0001

522.1220,0.0017,0.0568,0.0001

523.1220,0.0017,0.0515,0.0001

524.1220,0.0017,0.0496,0.0001

525.1220,0.0017,0.0759,0.0001

526.1230,0.0017,0.0618,0.0001

527.1220,0.0017,0.0663,0.0001

528.1220,0.0017,0.0642,0.0001

529.1220,0.0017,0.0593,0.0001

530.1220,0.0017,0.0595,0.0001

531.1220,0.0017,0.0679,0.0001

532.1220,0.0017,0.0751,0.0001

533.1220,0.0017,0.0499,0.0001

534.1220,0.0017,0.0645,0.0001

535.1220,0.0017,0.0551,0.0001

536.1220,0.0017,0.0660,0.0001

537.1220,0.0017,0.0505,0.0001

538.1230,0.0017,0.0534,0.0001

539.1230,0.0017,0.0666,0.0001

540.1220,0.0017,0.0588,0.0001

541.1220,0.0017,0.0559,0.0001

542.1220,0.0017,0.0499,0.0001

543.1230,0.0017,0.0547,0.0001

544.1220,0.0017,0.0542,0.0001

545.1220,0.0017,0.0640,0.0001

546.1220,0.0017,0.0653,0.0001

547.1220,0.0017,0.0611,0.0001

548.1220,0.0017,0.0625,0.0001

549.1220,0.0017,0.0529,0.0001

550.1230,0.0017,0.0709,0.0001

551.1220,0.0017,0.0659,0.0001

552.1220,0.0017,0.0634,0.0001

553.1220,0.0017,0.0537,0.0001

554.1220,0.0017,0.0713,0.0001

555.1220,0.0017,0.0627,0.0001

556.1220,0.0017,0.0579,0.0001

557.1220,0.0017,0.0577,0.0001

558.1220,0.0017,0.0574,0.0001

559.1220,0.0017,0.0605,0.0001

560.1220,0.0017,0.0561,0.0001

561.1220,0.0017,0.0733,0.0001

562.1220,0.0017,0.0646,0.0001

563.1220,0.0017,0.0537,0.0001

564.1220,0.0017,0.0687,0.0001

565.1230,0.0017,0.0691,0.0001

566.1220,0.0017,0.0548,0.0001

567.1220,0.0017,0.0616,0.0001

568.1230,0.0017,0.0508,0.0001

569.1220,0.0017,0.0561,0.0001

570.1220,0.0017,0.0515,0.0001

571.1220,0.0017,0.0710,0.0001

572.1220,0.0017,0.0594,0.0001

573.1220,0.0017,0.0616,0.0001

574.1220,0.0017,0.0849,0.0001

575.1220,0.0017,0.0724,0.0001

576.1220,0.0017,0.0736,0.0001

577.1220,0.0017,0.0727,0.0001

578.1220,0.0017,0.0696,0.0001

579.1220,0.0017,0.0451,0.0001

580.1220,0.0017,0.0628,0.0001

581.1230,0.0017,0.0534,0.0001

582.1220,0.0017,0.0535,0.0001

583.1220,0.0017,0.0602,0.0001

584.1220,0.0017,0.0524,0.0001

585.1220,0.0017,0.0668,0.0001

586.1220,0.0017,0.0456,0.0001

587.1230,0.0017,0.0615,0.0001

588.1220,0.0017,0.0467,0.0001

589.1220,0.0017,0.0693,0.0001

590.1220,0.0017,0.0752,0.0001

591.1220,0.0017,0.0744,0.0001

592.1220,0.0017,0.0620,0.0001

593.1220,0.0017,0.0632,0.0001

594.1220,0.0017,0.0581,0.0001

595.1220,0.0017,0.0648,0.0001

596.1220,0.0017,0.0585,0.0001

597.1220,0.0017,0.0735,0.0001

598.1220,0.0017,0.0594,0.0001

599.1220,0.0017,0.0572,0.0001

600.1230,0.0017,0.0571,0.0001

601.1220,0.0017,0.0575,0.0001

602.1220,0.0017,0.0503,0.0001

603.1220,0.0017,0.0757,0.0001

604.1220,0.0017,0.0539,0.0001

605.1220,0.0017,0.0646,0.0001

606.1220,0.0017,0.0743,0.0001

607.1220,0.0017,0.0600,0.0001

608.1220,0.0017,0.0499,0.0001

609.1220,0.0017,0.0605,0.0001

610.1220,0.0017,0.0520,0.0001

611.1220,0.0017,0.0527,0.0001

612.1220,0.0017,0.0636,0.0001

613.1220,0.0017,0.0680,0.0001

614.1220,0.0017,0.0587,0.0001

615.1220,0.0017,0.0417,0.0001

616.1220,0.0017,0.0522,0.0001

617.1220,0.0017,0.0535,0.0001

618.1220,0.0017,0.0517,0.0001

619.1220,0.0017,0.0546,0.0001

620.1220,0.0017,0.0645,0.0001

621.1220,0.0017,0.0583,0.0001

622.1220,0.0017,0.0731,0.0001

623.1220,0.0017,0.0625,0.0001

624.1220,0.0017,0.0685,0.0001

625.1220,0.0017,0.0517,0.0001

626.1220,0.0017,0.0716,0.0001

627.1220,0.0017,0.0844,0.0001

628.1220,0.0017,0.0580,0.0001

629.1220,0.0017,0.0629,0.0001

630.1220,0.0017,0.0586,0.0001

631.1220,0.0017,0.0594,0.0001

632.1230,0.0017,0.0560,0.0001

633.1220,0.0017,0.0678,0.0001

634.1220,0.0017,0.0640,0.0001

635.1220,0.0017,0.0535,0.0001

636.1220,0.0017,0.0586,0.0001

637.1230,0.0017,0.0621,0.0001

638.1220,0.0017,0.0534,0.0001

639.1220,0.0017,0.0656,0.0001

640.1220,0.0017,0.0577,0.0001

641.1230,0.0017,0.0662,0.0001

642.1220,0.0017,0.0585,0.0001

643.1220,0.0017,0.0637,0.0001

644.1220,0.0017,0.0593,0.0001

645.1220,0.0017,0.0719,0.0001

646.1220,0.0017,0.0657,0.0001

647.1220,0.0018,0.0575,0.0001

648.1220,0.0017,0.0642,0.0001

649.1230,0.0017,0.0502,0.0001

650.1220,0.0017,0.0577,0.0001

651.1220,0.0017,0.0432,0.0001

652.1220,0.0017,0.0501,0.0001

653.1220,0.0017,0.0581,0.0001

654.1220,0.0017,0.0659,0.0001

655.1230,0.0017,0.0572,0.0001

656.1220,0.0017,0.0616,0.0001

657.1220,0.0017,0.0543,0.0001

658.1220,0.0017,0.0704,0.0001

659.1220,0.0017,0.0521,0.0001

660.1220,0.0017,0.0551,0.0001
