Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
631.3160,5.0467,284.2384,1434.4754

632.3170,5.0470,284.2395,1434.5471

633.3160,5.0471,284.2399,1434.5967

634.3160,5.0470,284.2411,1434.5743

635.3160,5.0471,284.2425,1434.6001

636.3160,5.0469,284.2430,1434.5508

637.3170,5.0470,284.2443,1434.5842

638.3170,5.0471,284.2444,1434.6163

639.3160,5.0469,284.2456,1434.5637

640.3160,5.0471,284.2458,1434.6040

641.3160,5.0468,284.2481,1434.5392

642.3160,5.0467,284.2485,1434.5039

643.3160,5.0465,284.2511,1434.4677

644.3160,5.0467,284.2513,1434.5262

645.3160,5.0468,284.2519,1434.5648

646.3160,5.0468,284.2525,1434.5724

647.3160,5.0470,284.2530,1434.6385

648.3160,5.0471,284.2540,1434.6613

649.3160,5.0470,284.2546,1434.6310

650.3160,5.0470,284.2555,1434.6477

651.3160,5.0470,284.2561,1434.6531

652.3160,5.0469,284.2570,1434.6301

653.3160,5.0470,284.2575,1434.6567

654.3170,5.0474,284.2569,1434.7483

655.3160,5.0474,284.2574,1434.7526

656.3160,5.0472,284.2587,1434.7125

657.3160,5.0474,284.2590,1434.7692

